title,difficulty,serves,rating,reviews,vegetarian,vegan,dairy_free,keto,gluten_free,prep_time,cook_time,ingredients,picture_url,methods,recipe_urls,ingredients_dict,standardized_ingredients_dict
Dark chocolate & pistachio porridge,Easy,Serves 4,Visit us on Facebook,3 ratings,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/darkchocolateandpistachio-516a98e.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/dark-chocolate-and-pistachio-porridge,{},{}
Date & tahini porridge,Easy,Serves 2,Visit us on Facebook,3 ratings,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/dateandtahini_3-c688e75.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/date-and-tahini-porridge,{},{}
"Rosemary, garlic & chilli popcorn",Easy,Serves 4,Visit us on Facebook,3 ratings,True,True,True,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/popcorn-569ceff.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/rosemary-garlic-chilli-popcorn,{},{}
Pain perdu with confit leeks,Easy,Serves 2,Visit us on Instagram,0 reviews,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pain-perdu-3b1413b.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/pain-perdu-confit-leeks,{},{}
Low-sugar lime & basil green juice,Easy,Serves 1,Visit us on Facebook,6 ratings,True,True,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/green-smoothie-388db40.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/low-sugar-lime-basil-green-juice,{},{}
Frappé,Easy,Serves 1,Visit us on Facebook,3 ratings,True,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/frappe-51870be.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/coffee-frappe,{},{}
Ravioli lasagne,Easy,"Serves 2 adults, 2 children",Visit us on Twitter,63 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/ravioli-lasagne-ff62ed4.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/ravioli-lasagne,{},{}
Vegan banana pancakes,Easy,Makes 12,Visit us on Facebook,104 ratings,True,True,True,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/banana_pancakes_0-8be4928.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/vegan-banana-pancakes,{},{}
Peanut butter pancakes,Easy,Makes 12,Visit us on Facebook,7 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/peanut-butter-pancakes2-2824ed6.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/peanut-butter-pancakes,{},{}
Drop scones (scotch pancakes),Easy,Makes 12-15,Visit us on Facebook,34 ratings,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/drop_scones-b391f28.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/drop-pancakes,{},{}
Chicken pasta bake,Easy,Serves 6,A star rating of 4.8 out of 5.,765 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-328149_12-1c70276.jpg?quality=90&resize=93,85",[],https://www.bbcgoodfood.com/recipes/chicken-pasta-bake,{},{}
Cauliflower soup,Easy,Serves 4-6,Visit us on Facebook,114 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cauliflower_soup-877eac5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/cauliflower-soup,{},{}
Next level chocolate chip cookies,More effort,Makes 12,Visit us on Facebook,63 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/choc-chip-cookies-3d801c0.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/next-level-chocolate-chip-cookies,{},{}
Pecan pie with maple cream,More effort,Serves 10-12,Visit us on Facebook,11 ratings,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pecan-pie-with-maple-cream-4be5d14.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/pecan-pie-maple-cream,{},{}
Hot gumbo dip,Easy,Serves 6,Visit us on Facebook,1 rating,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/hot-gumbo-dip-4846773.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/hot-gumbo-dip,{},{}
Southern-fried prawns,More effort,Serves 6,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/southern-fried-prawns-5d10921.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/southern-fried-prawns,{},{}
Easy pickled onion rings,Easy,Serves 6,A star rating of 5 out of 5.,3 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/onion-rings-a23a5c5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/easy-pickled-onion-rings,{},{}
Truffled mac 'n' cheese,More effort,Serves 8 as a side or 6 as a main,A star rating of 4.3 out of 5.,12 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/truffled-mac-n-cheese-3fe395a.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/truffled-mac-n-cheese,{},{}
BBQ chicken platter,More effort,Serves 6,Visit us on Facebook,7 ratings,False,False,False,False,False,Prep:40 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/bbq-chicken-platter-26e7757.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/bbq-chicken-platter,{},{}
Slow cooker vegetable stew with cheddar dumplings,Easy,Serves 6,Visit us on Facebook,126 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/spring-veg-stew-with-cheddar-dumplings-2bb2085.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/spring-veg-stew-cheddar-dumplings,{},{}
Jam & coconut sponge puddings,Easy,Serves 6,Visit us on Facebook,10 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/raspberry-coconut-steamed-sponge-2f8a8c4.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/raspberry-coconut-steamed-sponge,{},{}
"Leek, pea & watercress soup",Easy,Serves 4,Visit us on Facebook,54 ratings,True,True,True,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/leek-pea-watercress-soup-7733968.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/leek-pea-watercress-soup,{},{}
"Spaghetti with smoked anchovies, chilli breadcrumbs & fried egg",Easy,Serves 4,Visit us on Facebook,7 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/spaghetti-with-smoked-anchovies-chilli-breadcrumbs-fried-egg-48c2d8f.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/spaghetti-smoked-anchovies-chilli-breadcrumbs-fried-egg,{},{}
Roast lamb with anchovy cream,Easy,Serves 6-8,Visit us on Facebook,5 ratings,False,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/roast-lamb-with-anchovy-cream-0b2f71a.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/roast-lamb-anchovy-cream,{},{}
"Roast romanesco with anchovies, capers & currants",Easy,Serves 4 as a side,Visit us on Facebook,4 ratings,False,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/roast-romanesco-with-anchovies-capers-currants-0b2f71a.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/roast-romanesco-anchovies-capers-currants,{},{}
Spring one-pot roast chicken,Easy,Serves 4,Visit us on Facebook,34 ratings,False,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/spring-chicken-6389f58.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/spring-one-pot-roast-chicken,{},{}
Italian-style roast cabbage wedges with tomato lentils,More effort,Serves 6,Visit us on Facebook,38 ratings,True,True,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/italian-crispy-roast-cabbage-wedges-523a758.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/italian-style-roast-cabbage-wedges-tomato-lentils,{},{}
Ham & cheese,More effort,Serves 8-10,Visit us on Facebook,19 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/ham-cheese-1e4829e.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/ham-cheese,{},{}
Feta-stuffed cannellini nut roast,More effort,Serves 6,Visit us on Facebook,12 ratings,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/feta-stuffed-spring-nut-roast-43324a5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/feta-stuffed-cannellini-nut-roast,{},{}
Lime prawn cocktail pitta salad,Easy,Serves 2,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/lime-prawn-cocktail-pitta-salad-8864325.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/lime-prawn-cocktail-pitta-salad,{},{}
Wasabi chicken rice salad,Easy,Serves 1,Visit us on Facebook,5 ratings,False,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/wasabi-chicken-rice-salad-c9e0fcb.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/wasabi-chicken-rice-salad,{},{}
Bombay potato frittata,Easy,Serves 2,Visit us on Facebook,39 ratings,True,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/bombay-potato-frittata-f0d52f5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/bombay-potato-frittata,{},{}
Tropical upside-down cake,Easy,Serves 9,Visit us on Facebook,4 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tropical-upside-down-cake-698b4af.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/tropical-upside-down-cake,{},{}
Easy-to-scale cheesy fish pie with kale,Easy,Serves 2,Visit us on Facebook,23 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/fish_pie-850c098.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/easy-scale-cheesy-fish-pie-kale,{},{}
Caramelised banana & chocolate galette,Easy,Serves 6,Visit us on Facebook,5 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/banana_galette-5eb2549.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/caramelised-banana-chocolate-galette,{},{}
"Mackerel with date, aubergine & preserved lemon relish",Easy,Serves 4,Visit us on Facebook,3 ratings,False,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/mackerel-with-date-aubergine-preserved-lemon-relish-1f2d940.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/mackerel-date-aubergine-preserved-lemon-relish,{},{}
Saffron butter chicken with date & couscous stuffing,Easy,Serves 6,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/saffron-butter-chicken-with-date-couscous-stuffing-4ea91da.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/saffron-butter-chicken-date-couscous-stuffing,{},{}
"Feta, date & spinach pastries",Easy,Makes 14-16,Visit us on Facebook,3 ratings,True,False,False,False,False,Prep:45 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/feta-date-spinach-pastries-fee9327.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/feta-date-spinach-pastries,{},{}
Miso mushroom & tofu noodle soup,Easy,Serves 1,Visit us on Facebook,11 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/miso-mushroom-tofu-noodle-soup-9ea3c29.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/miso-mushroom-tofu-noodle-soup,{},{}
Saucy bean baked eggs,Easy,Serves 2,Visit us on Facebook,20 ratings,False,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/saucy-bean-baked-eggs-d582e18.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/saucy-bean-baked-eggs,{},{}
Creamy pesto & kale pasta,Easy,Serves 4,Visit us on Facebook,77 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/creamy-pesto-kale-pasta-d582e18.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/creamy-pesto-kale-pasta,{},{}
Sticky toffee banana bread,Easy,Serves 10,Visit us on Facebook,39 ratings,True,False,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/sticky-toffee-banana-bread-2fe20de.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/sticky-toffee-banana-bread,{},{}
Lemon drizzle sponge pudding,Easy,Serves 10,Visit us on Facebook,64 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/lemon-drizzle-sponge-pudding-2a11a13.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/lemon-drizzle-sponge-pudding,{},{}
Red velvet cookies,Easy,Makes 16-18,Visit us on Facebook,32 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/red-velvet-cookies-d61b8b7.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/red-velvet-cookies,{},{}
Rhubarb & custard blondies,Easy,Serves 12,Visit us on Instagram,61 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/rhubarb-custard-blondies-bab23b5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/rhubarb-custard-blondies,{},{}
Lemon & blueberry rice pudding tart,Easy,Serves 8,Visit us on Facebook,3 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/rice-pudding-tart-a132cc3.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/lemon-blueberry-rice-pudding-tart,{},{}
"Leek, cheese & potato pie",Easy,Serves 4-6,A star rating of 4.9 out of 5.,42 ratings,True,False,False,False,False,Prep:35 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cheese-and-leek-pie-5d2eaec.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/cheesy-leek-potato-pie,{},{}
Alpine fries,Easy,Serves 4 as a side,Visit us on Facebook,5 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/alpine-fries-c435b22.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/alpine-fries,{},{}
Meatball marinara fries,Easy,Serves 4 as a side,Visit us on Facebook,10 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/meatball-marinara-fries-9992505.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/meatball-marinara-fries,{},{}
Vegan bean chilli fries,Easy,Serves 4 as a side,Visit us on Facebook,10 ratings,True,True,True,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/vegan-bean-chilli-fries-ae44eeb.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/vegan-bean-chilli-fries,{},{}
"Feta, tomato & olive loaded fries",Easy,Serves 4 as a side,Visit us on Facebook,14 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/greek-loaded-fries-250cca5.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/greek-loaded-fries,{},{}
"Roast pork belly, fondant potatoes & pickled onions",Easy,8-10,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/roast-pork-belly-fondant-potatoes-pickled-onions-b7ef440.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/roast-pork-belly-fondant-potatoes-pickled-onions,{},{}
Spanish-style slow-cooked lamb shoulder & beans,Easy,Serves 8-10,Visit us on Facebook,15 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/spanish-style-slow-cooked-lamb-shoulder-beans-cd40ec0.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/spanish-style-slow-cooked-lamb-shoulder-beans,{},{}
Beer-braised brisket pot roast,Easy,Serves 6,Visit us on Facebook,17 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/beer-braised-brisket-pot-roast-4da77bb.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/beer-braised-brisket-pot-roast,{},{}
Slow cooker chicken chasseur,Easy,Serves 2,Visit us on Facebook,52 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chicken-chasseur-7a5a984.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/slow-cooker-chicken-chasseur,{},{}
"Creamy salmon, leek & potato traybake",Easy,Serves 2,Visit us on Facebook,370 ratings,False,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/creamy-salmon-leek-potato-traybake-367b3ff.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/creamy-salmon-leek-potato-traybake,{},{}
